att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,class
0.893617,39,0.047106,0.13,0.280571,0,0.003467,0.13,0.422915,0.04,0.414912,0
0.914894,39,0.047106,0.06,0.252455,0.15,0.003467,0.07,0.422915,0.15,0.414912,0
0.93617,44,0.047106,0.06,0.287414,0.05,0.003467,0.09,0.422915,0.05,0.414912,0
0.957447,31,0.047256,0.04,0.298869,0.15,0.003467,0.03,0.422915,0.05,0.414912,0
0.978723,16,0.047256,0.03,0.316424,0.15,0.003467,0.12,0.422915,0.14,0.414912,0
1,19,0.047106,0.15,0.293663,0.1,0.003467,0.1,0.422915,0.04,0.414912,0
0,47,0.047106,0,0.282654,0.09,0.003467,0.14,0.422915,0.09,0.414912,0
0.021277,1,0.047106,0.06,0.247694,0.11,0.003467,0,0.422915,0,0.414912,0
0.042553,28,0.047106,0.09,0.233859,0.08,0.003467,0.1,0.422915,0.03,0.414912,0
0.06383,50,0.046956,0,0.185808,0.05,0.003467,0.04,0.422915,0.03,0.414912,0
0.085106,25,0.046956,0,0.154865,0.04,0.003467,0.15,0.422915,0.03,0.414912,0
0.106383,47,0.046956,0.07,0.127789,0.09,0.003467,0.04,0.422915,0.11,0.414912,0
0.12766,2,0.046956,0.07,0.112169,0.02,0.003467,0.02,0.422915,0.05,0.414912,0
0.148936,14,0.046806,0.02,0.101309,0,0.003467,0.13,0.422915,0,0.414912,0
0.170213,27,0.046806,0.01,0.10235,0.01,0.003467,0.11,0.422915,0.02,0.414912,0
0.191489,28,0.046806,0.05,0.110533,0.1,0.003467,0,0.422915,0.03,0.414912,0
0.212766,48,0.046806,0.02,0.143112,0.01,0.003467,0,0.422915,0.09,0.414912,0
0.234043,3,0.047256,0.02,0.187742,0.11,0.003467,0.02,0.422915,0.14,0.414912,0
0.255319,16,0.047256,0,0.27953,0.03,0.003467,0.09,0.422915,0.07,0.414912,0
0.276596,25,0.047106,0.08,0.367599,0.1,0.003467,0.13,0.422915,0.06,0.414912,0
0.297872,19,0.10475,0.05,0.375483,0.03,0.003467,0.08,0.422915,0.09,0.414912,1
0.319149,35,0.10475,0.08,0.435882,0.13,0.003467,0.02,0.422915,0.14,0.414912,1
0.340426,6,0.155878,0.02,0.465338,0.06,0.003467,0.07,0.422915,0.11,0.414912,1
0.361702,3,0.153206,0.05,0.469652,0.06,0.003467,0.03,0.422915,0.1,0.414912,1
0.382979,49,0.10475,0.06,0.512348,0.05,0.003467,0.1,0.422915,0.06,0.414912,1
0.404255,11,0.10475,0.09,0.529753,0.05,0.003467,0.09,0.422915,0.14,0.414912,1
0.425532,44,0.10475,0.12,0.519042,0.08,0.003467,0.04,0.422915,0.15,0.414912,1
0.446809,35,0.074817,0.15,0.498959,0.15,0.003467,0,0.422915,0.12,0.414912,1
0.468085,32,0.10475,0.14,0.495091,0.11,0.003467,0.15,0.422915,0.1,0.414912,1
0.489362,21,0.10475,0.06,0.492711,0.15,0.003467,0.01,0.422915,0.03,0.414912,1
0.510638,28,0.13105,0.1,0.488545,0.15,0.003467,0.03,0.422915,0.07,0.414912,1
0.531915,20,0.10475,0.07,0.476346,0,0.003467,0.06,0.422915,0.1,0.414912,1
0.553191,35,0.10475,0.13,0.478578,0.05,0.003467,0.12,0.422915,0.02,0.414912,1
0.574468,28,0.13105,0.09,0.478429,0.06,0.003467,0.12,0.422915,0.07,0.414912,1
0.595745,30,0.13105,0.05,0.473222,0.12,0.003467,0.03,0.422915,0.11,0.414912,1
0.617021,34,0.13105,0.02,0.467718,0,0.003467,0.12,0.422915,0.08,0.414912,1
0.638298,5,0.13105,0,0.457007,0.1,0.003467,0.01,0.422915,0.06,0.414912,1
0.659574,26,0.13105,0.07,0.472925,0.06,0.003467,0.03,0.422915,0.13,0.414912,1
0.680851,34,0.179596,0.13,0.489289,0.05,0.003467,0.08,0.422915,0.03,0.414912,1
0.702128,3,0.179596,0.09,0.53734,0.09,0.003467,0.08,0.422915,0.01,0.414912,1
0.723404,49,0.209229,0.12,0.591639,0.15,0.003467,0.06,0.422915,0.13,0.414912,1
0.744681,24,0.194548,0.14,0.651592,0.15,0.003467,0.02,0.422915,0.02,0.414912,1
0.765957,10,0.193287,0.06,0.629575,0.04,0.003467,0.02,0.422915,0.01,0.414912,1
0.787234,5,0.179596,0.1,0.597292,0.15,0.003467,0.1,0.422915,0.03,0.414912,1
0.808511,1,0.179596,0,0.558316,0.06,0.003467,0.04,0.422915,0.06,0.414912,1
0.829787,27,0.13105,0.01,0.526034,0.01,0.003467,0.07,0.422915,0.01,0.414912,1
0.851064,32,0.155878,0.14,0.497025,0.1,0.003467,0.04,0.422915,0,0.414912,1
0.87234,6,0.10475,0.12,0.471883,0.02,0.003467,0.02,0.422915,0.05,0.414912,1
0.893617,18,0.109283,0.15,0.427998,0.04,0.003467,0.03,0.422915,0.14,0.414912,1
0.914894,13,0.10475,0.01,0.3795,0.12,0.003467,0.09,0.422915,0.04,0.414912,1
0.93617,37,0.088327,0.06,0.425022,0.06,0.003467,0.07,0.422915,0.15,0.414912,0
0.957447,40,0.088327,0.04,0.448825,0.05,0.003467,0.01,0.422915,0.01,0.414912,0
0.978723,1,0.109283,0.06,0.468462,0.08,0.003467,0.02,0.422915,0.02,0.414912,1
1,13,0.077039,0.11,0.46385,0.05,0.003467,0.01,0.422915,0.1,0.414912,0
0,50,0.077039,0.03,0.459685,0.12,0.003467,0.08,0.422915,0.14,0.414912,0
0.021277,24,0.088327,0.13,0.438857,0.14,0.003467,0.07,0.422915,0.03,0.414912,0
0.042553,28,0.047256,0.07,0.409551,0.15,0.003467,0.03,0.422915,0.08,0.414912,0
0.06383,20,0.047106,0.1,0.341416,0.01,0.003467,0.1,0.422915,0.03,0.414912,0
0.085106,42,0.047106,0.13,0.279232,0.06,0.003467,0.01,0.422915,0.1,0.414912,0
0.106383,44,0.046956,0,0.236686,0.07,0.003467,0.1,0.422915,0.14,0.414912,0
0.12766,8,0.046956,0.01,0.193692,0.13,0.003467,0.15,0.422915,0.05,0.414912,0
0.148936,7,0.062417,0.15,0.167361,0.07,0.003467,0.08,0.422915,0.13,0.414912,0
0.170213,39,0.077999,0.11,0.157542,0.12,0.003467,0.12,0.422915,0.04,0.414912,0
0.191489,35,0.077999,0.08,0.158137,0.13,0.003467,0.12,0.422915,0.01,0.414912,0
0.212766,15,0.077999,0.14,0.186105,0.13,0.003467,0.14,0.422915,0.12,0.414912,0
0.234043,43,0.083794,0.12,0.233115,0.11,0.003467,0.01,0.422915,0,0.414912,0
0.255319,28,0.085415,0,0.323862,0.04,0.003467,0.05,0.422915,0.14,0.414912,0
0.276596,8,0.162093,0.12,0.436626,0.12,0.003467,0.11,0.422915,0.09,0.414912,1
0.297872,25,0.162093,0.14,0.447188,0.15,0.003467,0.06,0.422915,0.08,0.414912,1
0.319149,6,0.179596,0.09,0.505802,0,0.003467,0.15,0.422915,0.11,0.414912,1
0.340426,11,0.179596,0.01,0.528265,0.05,0.003467,0.09,0.422915,0.14,0.414912,1
0.361702,26,0.179596,0.11,0.523654,0.07,0.003467,0.06,0.422915,0.04,0.414912,1
0.382979,21,0.179596,0.07,0.558762,0.04,0.003467,0.09,0.422915,0.1,0.414912,1
0.404255,5,0.179596,0.08,0.5723,0.01,0.003467,0.01,0.422915,0.1,0.414912,1
0.425532,45,0.162093,0.08,0.553704,0.1,0.003467,0.08,0.422915,0.14,0.414912,1
0.446809,21,0.10475,0.01,0.533621,0.06,0.003467,0.04,0.422915,0.07,0.414912,0
0.468085,21,0.162093,0.09,0.516513,0.01,0.003467,0.11,0.422915,0.15,0.414912,1
0.489362,9,0.143389,0.12,0.509223,0.03,0.003467,0.11,0.422915,0.01,0.414912,1
0.510638,3,0.13105,0.09,0.497173,0.07,0.003467,0.07,0.422915,0.03,0.414912,1
0.531915,45,0.143389,0.02,0.499851,0.07,0.003467,0.1,0.422915,0.08,0.414912,1
0.553191,34,0.143389,0.03,0.502083,0.15,0.003467,0.1,0.422915,0.14,0.414912,1
0.574468,17,0.143389,0.11,0.491372,0.05,0.003467,0.06,0.422915,0.04,0.414912,1
0.595745,47,0.143389,0.1,0.479768,0.05,0.003467,0.11,0.422915,0.09,0.414912,1
0.617021,23,0.13105,0.1,0.47471,0.1,0.003467,0.12,0.422915,0.06,0.414912,1
0.638298,11,0.13105,0.12,0.468015,0.12,0.003467,0.05,0.422915,0.02,0.414912,1
0.659574,28,0.13105,0.12,0.484826,0.03,0.003467,0.15,0.422915,0,0.414912,1
0.680851,11,0.162093,0.07,0.498959,0.07,0.003467,0,0.422915,0.06,0.414912,1
0.702128,9,0.179596,0.02,0.540762,0.13,0.003467,0.13,0.422915,0.14,0.414912,1
0.723404,30,0.194548,0.02,0.612169,0,0.003467,0,0.422915,0,0.414912,1
0.744681,7,0.194548,0.13,0.678667,0.07,0.003467,0.02,0.422915,0.03,0.414912,1
0.765957,11,0.194548,0.08,0.665873,0.07,0.003467,0.07,0.422915,0.06,0.414912,1
0.787234,44,0.188904,0.04,0.635228,0.14,0.003467,0.15,0.422915,0.01,0.414912,1
0.808511,21,0.179596,0.01,0.585242,0.13,0.003467,0.03,0.422915,0.01,0.414912,1
0.829787,31,0.179596,0.12,0.562035,0.12,0.003467,0.15,0.422915,0.13,0.414912,1
0.851064,3,0.143389,0.14,0.535852,0.12,0.003467,0.09,0.422915,0.05,0.414912,1
0.87234,3,0.121713,0.09,0.508033,0.09,0.003467,0,0.422915,0.06,0.414912,0
0.893617,29,0.10475,0.03,0.463106,0.15,0.003467,0.05,0.422915,0.07,0.414912,0
0.914894,30,0.10475,0.04,0.422047,0.04,0.003467,0.14,0.422915,0.01,0.414912,0
0.93617,34,0.13105,0.08,0.458941,0.14,0.003467,0.15,0.422915,0.1,0.414912,1
0.957447,43,0.121713,0,0.470098,0.05,0.003467,0.08,0.422915,0.07,0.414912,0
0.978723,42,0.090759,0.12,0.488396,0.07,0.003467,0.01,0.422915,0.05,0.414912,0
1,30,0.121713,0.13,0.480661,0.14,0.003467,0.04,0.422915,0.12,0.414912,0
0,29,0.121713,0.04,0.486314,0.08,0.003467,0.12,0.422915,0.07,0.414912,0
0.021277,7,0.121713,0.12,0.459387,0.05,0.003467,0.1,0.422915,0.04,0.414912,0
0.042553,30,0.085415,0,0.431419,0.15,0.003467,0.11,0.422915,0.12,0.414912,0
0.06383,29,0.083794,0.09,0.363582,0.12,0.003467,0.15,0.422915,0.07,0.414912,0
0.085106,37,0.083794,0.04,0.311068,0.15,0.003467,0,0.422915,0.15,0.414912,0
0.106383,17,0.080581,0,0.258554,0,0.003467,0.11,0.422915,0,0.414912,0
0.12766,23,0.077999,0.01,0.217197,0.01,0.003467,0,0.422915,0,0.414912,0
0.148936,29,0.077999,0.12,0.186998,0.05,0.003467,0.05,0.422915,0.06,0.414912,0
0.170213,35,0.062417,0,0.175245,0.08,0.003467,0.11,0.422915,0,0.414912,0
0.191489,17,0.062417,0.13,0.173312,0.08,0.003467,0.1,0.422915,0,0.414912,0
0.212766,35,0.077999,0.05,0.202321,0.12,0.003467,0.12,0.422915,0,0.414912,0
0.234043,6,0.077999,0.07,0.243529,0.1,0.003467,0.06,0.422915,0.04,0.414912,0
0.255319,43,0.121713,0.1,0.345284,0.12,0.003467,0.01,0.422915,0.13,0.414912,0
0.276596,9,0.140267,0.13,0.451503,0.13,0.003467,0.14,0.422915,0.06,0.414912,1
0.297872,4,0.162093,0.04,0.461321,0.09,0.003467,0.11,0.422915,0.13,0.414912,1
0.319149,24,0.193287,0.15,0.525588,0.14,0.003467,0.02,0.422915,0.06,0.414912,1
0.340426,17,0.179596,0.1,0.544183,0.04,0.003467,0.15,0.422915,0.15,0.414912,1
0.361702,1,0.162093,0.1,0.533323,0.04,0.003467,0.1,0.422915,0,0.414912,1
0.382979,39,0.140267,0.11,0.563672,0,0.003467,0.02,0.422915,0.11,0.414912,1
0.404255,5,0.119731,0.13,0.567986,0.03,0.003467,0.12,0.422915,0.01,0.414912,0
0.425532,14,0.119731,0.04,0.551175,0.05,0.003467,0.03,0.422915,0.03,0.414912,0
0.446809,29,0.119731,0.08,0.529902,0.1,0.003467,0.08,0.422915,0.02,0.414912,0
0.468085,21,0.089798,0,0.518298,0,0.003467,0.06,0.422915,0.08,0.414912,0
0.489362,4,0.119731,0.12,0.503422,0.01,0.003467,0.08,0.422915,0.1,0.414912,0
0.510638,39,0.119731,0.06,0.492264,0.13,0.003467,0.15,0.422915,0.05,0.414912,0
0.531915,39,0.089798,0.06,0.481702,0.11,0.003467,0.12,0.422915,0.09,0.414912,0
0.553191,42,0.089798,0,0.472925,0.12,0.003467,0.04,0.422915,0.03,0.414912,0
0.574468,39,0.089798,0.15,0.468908,0.12,0.003467,0.14,0.422915,0.11,0.414912,0
0.595745,31,0.089798,0.08,0.456412,0.1,0.003467,0.01,0.422915,0.14,0.414912,0
0.617021,47,0.089798,0.09,0.441238,0.08,0.003467,0.04,0.422915,0.02,0.414912,0
0.638298,30,0.089798,0.1,0.43499,0.12,0.003467,0.1,0.422915,0.11,0.414912,0
0.659574,31,0.045214,0.07,0.450164,0.01,0.003467,0.03,0.422915,0.1,0.414912,0
0.680851,44,0.089798,0.08,0.463106,0,0.003467,0.06,0.422915,0.15,0.414912,0
0.702128,7,0.119731,0.07,0.500149,0.12,0.003467,0.08,0.422915,0.1,0.414912,1
0.723404,39,0.203525,0.15,0.570217,0.04,0.003467,0.01,0.422915,0.14,0.414912,1
0.744681,1,0.203525,0.02,0.645492,0.08,0.003467,0.15,0.422915,0.01,0.414912,1
0.765957,40,0.203525,0.12,0.632699,0.14,0.003467,0.01,0.422915,0.02,0.414912,1
0.787234,49,0.193287,0.01,0.604582,0.08,0.003467,0.02,0.422915,0.05,0.414912,1
0.808511,19,0.162093,0.05,0.565605,0.12,0.003467,0,0.422915,0.09,0.414912,1
0.829787,36,0.140267,0.1,0.540315,0.1,0.003467,0.04,0.422915,0.11,0.414912,1
0.851064,46,0.119731,0.04,0.519786,0.05,0.003467,0.02,0.422915,0.01,0.414912,1
0.87234,19,0.119731,0.01,0.488694,0.01,0.003467,0.14,0.422915,0.06,0.414912,1
0.893617,27,0.119731,0.02,0.44823,0.04,0.003467,0.11,0.422915,0.05,0.414912,1
0.914894,36,0.119731,0.1,0.399732,0.13,0.003467,0.05,0.422915,0.08,0.414912,1
0.93617,32,0.140267,0.12,0.448825,0.05,0.003467,0.15,0.422915,0.07,0.414912,1
0.957447,31,0.13105,0.09,0.464296,0.12,0.003467,0.1,0.422915,0.15,0.414912,1
0.978723,16,0.134622,0.13,0.487652,0.03,0.003467,0,0.422915,0.14,0.414912,1
1,9,0.121713,0.07,0.488545,0.11,0.003467,0.03,0.422915,0.12,0.414912,1
0,40,0.140267,0.03,0.49033,0,0.003467,0.09,0.422915,0.08,0.414912,1
0.021277,10,0.121713,0.12,0.463999,0.06,0.003467,0.01,0.422915,0.01,0.414912,1
0.042553,36,0.111024,0.1,0.428741,0,0.003467,0.15,0.422915,0.11,0.414912,0
0.06383,14,0.090759,0.02,0.366855,0.08,0.003467,0.03,0.422915,0.14,0.414912,0
0.085106,48,0.077999,0.05,0.307349,0.04,0.003467,0.15,0.422915,0.06,0.414912,0
0.106383,28,0.077999,0.03,0.261232,0.09,0.003467,0.06,0.422915,0.01,0.414912,0
0.12766,15,0.062417,0.09,0.215115,0.08,0.003467,0.07,0.422915,0.12,0.414912,0
0.148936,49,0.077999,0.1,0.186254,0.07,0.003467,0.11,0.422915,0.03,0.414912,0
0.170213,11,0.074877,0.11,0.170336,0.06,0.003467,0.03,0.422915,0.1,0.414912,0
0.191489,36,0.074877,0.09,0.171526,0,0.003467,0.07,0.422915,0.15,0.414912,0
0.212766,33,0.081122,0.02,0.199494,0,0.003467,0.03,0.422915,0.05,0.414912,0
0.234043,9,0.081122,0.15,0.241595,0.12,0.003467,0.05,0.422915,0,0.414912,0
0.255319,36,0.114057,0.02,0.338143,0.05,0.003467,0.04,0.422915,0.15,0.414912,0
0.276596,18,0.13105,0.09,0.44332,0.11,0.003467,0,0.422915,0.02,0.414912,1
0.297872,33,0.13105,0.07,0.45537,0.09,0.003467,0.01,0.422915,0.15,0.414912,1
0.319149,2,0.149634,0.14,0.524695,0.13,0.003467,0.13,0.422915,0.14,0.414912,1
0.340426,30,0.149634,0.03,0.543737,0.11,0.003467,0.15,0.422915,0,0.414912,1
0.361702,5,0.13105,0.01,0.536894,0.04,0.003467,0.05,0.422915,0.07,0.414912,1
0.382979,12,0.110724,0.14,0.57706,0.02,0.003467,0.08,0.422915,0.15,0.414912,0
0.404255,30,0.110724,0.09,0.586581,0.01,0.003467,0.13,0.422915,0,0.414912,0
0.425532,7,0.107752,0.08,0.571407,0.04,0.003467,0.08,0.422915,0.09,0.414912,0
0.446809,45,0.107752,0.03,0.552812,0.11,0.003467,0.15,0.422915,0.12,0.414912,0
0.468085,41,0.107752,0.1,0.537043,0.1,0.003467,0,0.422915,0.12,0.414912,0
0.489362,36,0.074817,0.09,0.530646,0,0.003467,0.1,0.422915,0.05,0.414912,0
0.510638,40,0.074817,0.09,0.523951,0.03,0.003467,0.04,0.422915,0.03,0.414912,0
0.531915,49,0.074817,0.07,0.514579,0.14,0.003467,0,0.422915,0.07,0.414912,0
0.553191,48,0.074817,0.11,0.500149,0.11,0.003467,0.14,0.422915,0,0.414912,0
0.574468,23,0.107752,0.14,0.502678,0.06,0.003467,0.15,0.422915,0.02,0.414912,0
0.595745,11,0.074817,0.1,0.495537,0.14,0.003467,0.13,0.422915,0.05,0.414912,0
0.617021,6,0.074817,0.14,0.488545,0.08,0.003467,0.14,0.422915,0.05,0.414912,0
0.638298,16,0.107752,0.11,0.48557,0.01,0.003467,0.07,0.422915,0.09,0.414912,0
0.659574,8,0.107752,0.07,0.496578,0.09,0.003467,0.01,0.422915,0.07,0.414912,0
0.680851,3,0.107752,0.13,0.517852,0.13,0.003467,0.09,0.422915,0,0.414912,0
0.702128,34,0.121713,0.02,0.557126,0.08,0.003467,0.05,0.422915,0.01,0.414912,1
0.723404,40,0.149664,0.09,0.616483,0.08,0.003467,0.15,0.422915,0.02,0.414912,1
0.744681,30,0.149664,0,0.678667,0.13,0.003467,0.15,0.422915,0.07,0.414912,1
0.765957,22,0.149664,0.06,0.670485,0.12,0.003467,0.08,0.422915,0.07,0.414912,1
0.787234,24,0.149664,0.12,0.646534,0.06,0.003467,0.14,0.422915,0.09,0.414912,1
0.808511,31,0.149664,0.15,0.608599,0.01,0.003467,0.06,0.422915,0.06,0.414912,1
0.829787,33,0.134622,0.03,0.578697,0.07,0.003467,0.1,0.422915,0.06,0.414912,1
0.851064,13,0.121713,0.02,0.560399,0.13,0.003467,0.05,0.422915,0.1,0.414912,1
0.87234,42,0.110724,0.14,0.528265,0.05,0.003467,0.15,0.422915,0.1,0.414912,0
0.893617,26,0.107752,0.06,0.475602,0.05,0.003467,0.13,0.422915,0.1,0.414912,0
0.914894,35,0.107752,0.15,0.430527,0.1,0.003467,0.07,0.422915,0.08,0.414912,0
0.93617,49,0.121713,0.13,0.477388,0.1,0.003467,0.08,0.422915,0.08,0.414912,1
0.957447,19,0.13093,0.12,0.49033,0.1,0.003467,0.14,0.422915,0.07,0.414912,1
0.978723,30,0.13093,0.13,0.500446,0.07,0.003467,0,0.422915,0.07,0.414912,1
1,13,0.13093,0.03,0.489586,0.01,0.003467,0.14,0.422915,0.08,0.414912,1
0,7,0.13093,0.02,0.485421,0.08,0.003467,0.11,0.422915,0.08,0.414912,1
0.021277,8,0.121713,0.15,0.461619,0.11,0.003467,0.04,0.422915,0.08,0.414912,1
0.042553,22,0.111024,0.02,0.433948,0.1,0.003467,0.12,0.422915,0.13,0.414912,1
0.06383,47,0.090759,0.07,0.364177,0.06,0.003467,0.08,0.422915,0.04,0.414912,0
0.085106,34,0.081122,0.14,0.308688,0.01,0.003467,0.05,0.422915,0.11,0.414912,0
0.106383,12,0.081122,0.13,0.262571,0.15,0.003467,0.12,0.422915,0.12,0.414912,0
0.12766,10,0.081122,0.05,0.217197,0.15,0.003467,0.12,0.422915,0.09,0.414912,0
0.148936,24,0.081122,0.03,0.190866,0.11,0.003467,0.14,0.422915,0.03,0.414912,0
0.170213,8,0.081122,0,0.176138,0.03,0.003467,0.08,0.422915,0.08,0.414912,0
0.191489,1,0.081122,0.1,0.175245,0.11,0.003467,0.1,0.422915,0.06,0.414912,0
0.212766,32,0.081122,0.11,0.203511,0.07,0.003467,0.11,0.422915,0.06,0.414912,0
0.234043,7,0.121713,0.03,0.246504,0.1,0.003467,0.06,0.422915,0.13,0.414912,1
0.255319,42,0.134622,0.08,0.339334,0.08,0.003467,0.07,0.422915,0.11,0.414912,1
0.276596,26,0.14447,0.08,0.444511,0.03,0.003467,0.07,0.422915,0.05,0.414912,1
0.297872,7,0.044134,0.05,0.459833,0.12,0.003467,0.11,0.422915,0.09,0.414912,0
0.319149,47,0.07926,0.14,0.526778,0.12,0.003467,0.01,0.422915,0.01,0.414912,0
0.340426,5,0.13105,0.04,0.546712,0.13,0.003467,0.05,0.422915,0.1,0.414912,1
0.361702,39,0.13096,0.05,0.543886,0.12,0.003467,0.14,0.422915,0.05,0.414912,1
0.382979,4,0.178095,0.03,0.576317,0,0.003467,0.14,0.422915,0.15,0.414912,1
0.404255,12,0.168338,0.04,0.582565,0.06,0.003467,0.01,0.422915,0.04,0.414912,1
0.425532,40,0.168338,0.12,0.564713,0.12,0.003467,0.05,0.422915,0.1,0.414912,1
0.446809,28,0.149634,0.09,0.545076,0.05,0.003467,0.06,0.422915,0.01,0.414912,1
0.468085,25,0.149634,0.03,0.530943,0,0.003467,0.08,0.422915,0.07,0.414912,1
0.489362,46,0.149634,0.09,0.529009,0.1,0.003467,0.06,0.422915,0.03,0.414912,1
0.510638,50,0.146391,0.03,0.519786,0.12,0.003467,0.13,0.422915,0.05,0.414912,1
0.531915,44,0.13105,0.13,0.510562,0.04,0.003467,0.07,0.422915,0.01,0.414912,1
0.553191,27,0.13093,0.13,0.492859,0.13,0.003467,0.11,0.422915,0.14,0.414912,1
0.574468,21,0.13105,0.01,0.481851,0.15,0.003467,0.01,0.422915,0.12,0.414912,1
0.595745,48,0.045214,0.05,0.469057,0.09,0.003467,0.05,0.422915,0.15,0.414912,0
0.617021,19,0.13105,0.07,0.457751,0.1,0.003467,0.01,0.422915,0,0.414912,1
0.638298,7,0.13105,0.11,0.451651,0.14,0.003467,0.12,0.422915,0.09,0.414912,1
0.659574,43,0.149634,0.09,0.459982,0.11,0.003467,0.08,0.422915,0,0.414912,1
0.680851,13,0.168338,0,0.472776,0.06,0.003467,0.06,0.422915,0.12,0.414912,1
0.702128,20,0.168338,0.11,0.511009,0.03,0.003467,0.13,0.422915,0.06,0.414912,1
0.723404,30,0.134622,0.03,0.567242,0.13,0.003467,0.1,0.422915,0.06,0.414912,1
0.744681,27,0.092951,0.09,0.619756,0.14,0.003467,0.04,0.422915,0.09,0.414912,0
0.765957,40,0.149634,0.13,0.592086,0.13,0.003467,0.14,0.422915,0.15,0.414912,1
0.787234,0,0.13093,0.15,0.573341,0.1,0.003467,0.14,0.422915,0.15,0.414912,1
0.808511,49,0.121713,0.1,0.528414,0.09,0.003467,0.07,0.422915,0.09,0.414912,0
0.829787,21,0.045214,0.06,0.504017,0.08,0.003467,0.12,0.422915,0.04,0.414912,0
0.851064,14,0.11874,0.14,0.480363,0.13,0.003467,0.07,0.422915,0.15,0.414912,0
0.87234,7,0.076498,0.04,0.464743,0.02,0.003467,0.03,0.422915,0.02,0.414912,0
0.893617,34,0.044134,0.08,0.423535,0.14,0.003467,0.01,0.422915,0.13,0.414912,0
0.914894,2,0.076498,0.14,0.378608,0.13,0.003467,0.15,0.422915,0.15,0.414912,0
0.93617,44,0.129248,0.14,0.43618,0.02,0.003467,0.03,0.422915,0.1,0.414912,1
0.957447,34,0.090759,0.04,0.464445,0,0.003467,0.12,0.422915,0.08,0.414912,0
0.978723,20,0.13093,0.07,0.489735,0.03,0.003467,0.14,0.422915,0.01,0.414912,1
1,38,0.121713,0.01,0.484231,0.02,0.003467,0.02,0.422915,0.13,0.414912,1
0,21,0.076498,0.01,0.478727,0.13,0.003467,0.13,0.422915,0.06,0.414912,0
0.021277,0,0.044224,0.15,0.447337,0.09,0.003467,0.04,0.422915,0.04,0.414912,0
0.042553,8,0.044073,0.14,0.412824,0.09,0.003467,0.07,0.422915,0.1,0.414912,0
0.06383,22,0.045214,0.06,0.339929,0.04,0.003467,0.08,0.422915,0.03,0.414912,0
0.085106,9,0.044104,0.12,0.280571,0.09,0.003467,0.03,0.422915,0.1,0.414912,0
0.106383,27,0.045214,0.06,0.227611,0.02,0.003467,0.02,0.422915,0.03,0.414912,0
0.12766,28,0.074877,0.11,0.185808,0.02,0.003467,0,0.422915,0.15,0.414912,0
0.148936,26,0.074877,0.09,0.153377,0.03,0.003467,0.15,0.422915,0.15,0.414912,0
0.170213,0,0.044104,0.09,0.132996,0.14,0.003467,0.04,0.422915,0.13,0.414912,0
0.191489,22,0.067311,0.07,0.123326,0,0.003467,0.1,0.422915,0.06,0.414912,0
0.212766,18,0.068302,0.11,0.126897,0.01,0.003467,0.11,0.422915,0.07,0.414912,0
0.234043,42,0.068302,0,0.141922,0.06,0.003467,0.05,0.422915,0.07,0.414912,0
0.255319,30,0.068302,0.06,0.171526,0.01,0.003467,0.04,0.422915,0.12,0.414912,0
0.276596,30,0.07932,0.14,0.209461,0.14,0.003467,0.05,0.422915,0.03,0.414912,0
0.297872,1,0.084364,0.06,0.254389,0,0.003467,0.1,0.422915,0.08,0.414912,0
0.319149,17,0.084364,0,0.328176,0.08,0.003467,0,0.422915,0.06,0.414912,0
0.340426,10,0.084364,0.09,0.394674,0.07,0.003467,0.02,0.422915,0.15,0.414912,0
0.361702,36,0.102978,0.12,0.431866,0.03,0.003467,0.03,0.422915,0.06,0.414912,0
0.382979,22,0.119731,0.1,0.468164,0.02,0.003467,0.13,0.422915,0.09,0.414912,1
0.404255,36,0.119731,0.11,0.468164,0.04,0.003467,0.11,0.422915,0.1,0.414912,1
0.425532,48,0.119731,0.07,0.453288,0.12,0.003467,0.11,0.422915,0.02,0.414912,1
0.446809,32,0.117029,0.03,0.435733,0.08,0.003467,0.06,0.422915,0.01,0.414912,1
0.468085,28,0.084544,0.03,0.420857,0.12,0.003467,0.11,0.422915,0.01,0.414912,0
0.489362,40,0.084364,0.04,0.405088,0.12,0.003467,0.03,0.422915,0.03,0.414912,0
0.510638,29,0.084364,0.12,0.395716,0.05,0.003467,0.06,0.422915,0.01,0.414912,0
0.531915,34,0.07932,0.1,0.379649,0.12,0.003467,0.11,0.422915,0.01,0.414912,0
0.553191,16,0.07932,0.11,0.368045,0.11,0.003467,0.07,0.422915,0.06,0.414912,0
0.574468,1,0.07932,0.01,0.355995,0.14,0.003467,0.08,0.422915,0.09,0.414912,0
0.595745,14,0.07932,0.03,0.347813,0,0.003467,0.15,0.422915,0.06,0.414912,0
0.617021,27,0.07932,0,0.336805,0.09,0.003467,0.09,0.422915,0.05,0.414912,0
0.638298,31,0.07932,0.1,0.338292,0.13,0.003467,0.07,0.422915,0.01,0.414912,0
0.659574,38,0.084364,0,0.344689,0.02,0.003467,0.08,0.422915,0.11,0.414912,0
0.680851,29,0.085895,0.11,0.356442,0.08,0.003467,0.01,0.422915,0.15,0.414912,0
0.702128,44,0.085895,0.04,0.405385,0.06,0.003467,0.08,0.422915,0.01,0.414912,0
0.723404,9,0.07932,0.02,0.467272,0.07,0.003467,0.08,0.422915,0.06,0.414912,0
0.744681,7,0.102258,0.01,0.536745,0.07,0.003467,0.07,0.422915,0.02,0.414912,1
0.765957,26,0.108262,0.14,0.53734,0.13,0.003467,0.03,0.422915,0.01,0.414912,1
